TMU ID, Legacy TMU ID, Site Name
C6E971CAD153789BE0433CC411ACCCEA,30014526,TMU Site 9797/2 on link A1 southbound within the A69 junction; GPS Ref: 419781;565757; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-02-08,18:14:00,5,356,341,7,4,4,98.36,15,120011502,11
2020-02-08,18:29:00,5,305,291,8,3,3,100.78,15,120011502,11
2020-02-08,18:44:00,5,288,276,8,1,3,102.40,15,120011502,11
2020-02-08,18:59:00,5,254,237,12,3,2,100.42,15,120011502,11
2020-02-08,19:14:00,5,260,248,7,1,4,100.39,15,120011502,11
2020-02-08,19:29:00,5,265,256,5,1,3,100.10,15,120011502,11
2020-02-08,19:44:00,5,218,208,5,2,3,100.37,15,120011502,11
2020-02-08,19:59:00,5,206,197,3,2,4,101.90,15,120011502,11
2020-02-08,20:14:00,5,156,143,4,3,6,100.97,15,120011502,11
2020-02-08,20:29:00,5,162,157,1,0,4,98.53,15,120011502,11
2020-02-08,20:44:00,5,130,124,2,1,3,97.47,15,120011502,11
2020-02-08,20:59:00,5,145,140,3,1,1,100.15,15,120011502,11
2020-02-08,21:14:00,5,135,129,3,1,2,101.40,15,120011502,11
2020-02-08,21:29:00,5,120,113,2,0,5,101.25,15,120011502,11
2020-02-08,21:44:00,5,83,79,2,0,2,101.36,15,120011502,11
2020-02-08,21:59:00,5,106,100,2,1,3,101.48,15,120011502,11
2020-02-08,22:14:00,5,119,113,2,0,4,100.53,15,120011502,11
2020-02-08,22:29:00,5,123,118,1,1,3,101.56,15,120011502,11
2020-02-08,22:44:00,5,121,113,4,0,4,101.42,15,120011502,11
2020-02-08,22:59:00,5,84,78,2,3,1,100.25,15,120011502,11
2020-02-08,23:14:00,5,80,78,1,1,0,100.76,15,120011502,11
2020-02-08,23:29:00,5,107,99,2,1,5,100.69,15,120011502,11
2020-02-08,23:44:00,5,74,69,0,2,3,99.04,15,120011502,11
2020-02-08,23:59:00,5,74,63,5,0,6,98.97,15,120011502,11
2020-02-09,00:14:00,6,66,59,3,1,3,99.18,15,120011502,11
2020-02-09,00:29:00,6,52,51,0,0,1,103.54,15,120011502,11
2020-02-09,00:44:00,6,58,55,2,1,0,99.34,15,120011502,11
2020-02-09,00:59:00,6,54,45,1,3,5,98.74,15,120011502,11
2020-02-09,01:14:00,6,33,28,2,0,3,100.19,15,120011502,11
2020-02-09,01:29:00,6,31,24,2,1,4,98.61,15,120011502,11
2020-02-09,01:44:00,6,38,35,3,0,0,101.92,15,120011502,11
2020-02-09,01:59:00,6,35,33,2,0,0,101.46,15,120011502,11
2020-02-09,02:14:00,6,31,27,0,3,1,101.52,15,120011502,11
2020-02-09,02:29:00,6,32,27,1,2,2,95.63,15,120011502,11
2020-02-09,02:44:00,6,15,13,1,1,0,95.72,15,120011502,11
2020-02-09,02:59:00,6,19,14,2,0,3,99.12,15,120011502,11
2020-02-09,03:14:00,6,14,12,0,1,1,97.63,15,120011502,11
2020-02-09,03:29:00,6,18,14,2,2,0,100.07,15,120011502,11
2020-02-09,03:44:00,6,18,16,0,1,1,102.18,15,120011502,11
2020-02-09,03:59:00,6,26,24,1,0,1,101.24,15,120011502,11
2020-02-09,04:14:00,6,22,21,1,0,0,101.95,15,120011502,11
2020-02-09,04:29:00,6,25,24,0,0,1,98.36,15,120011502,11
2020-02-09,04:44:00,6,22,22,0,0,0,100.30,15,120011502,11
2020-02-09,04:59:00,6,34,30,2,1,1,99.88,15,120011502,11
2020-02-09,05:14:00,6,36,33,0,0,3,97.12,15,120011502,11
2020-02-09,05:29:00,6,49,46,1,0,2,96.43,15,120011502,11
2020-02-09,05:44:00,6,48,45,1,2,0,104.49,15,120011502,11
2020-02-09,05:59:00,6,50,49,1,0,0,102.41,15,120011502,11
2020-02-09,06:14:00,6,60,56,2,1,1,101.71,15,120011502,11
2020-02-09,06:29:00,6,68,64,2,0,2,99.89,15,120011502,11
2020-02-09,06:44:00,6,85,79,2,3,1,105.27,15,120011502,11
2020-02-09,06:59:00,6,97,91,2,2,2,104.85,15,120011502,11
2020-02-09,07:14:00,6,120,112,4,2,2,106.50,15,120011502,11
2020-02-09,07:29:00,6,123,113,6,1,3,105.44,15,120011502,11
2020-02-09,07:44:00,6,145,133,6,4,2,103.31,15,120011502,11
2020-02-09,07:59:00,6,125,115,2,5,3,98.04,15,120011502,11
2020-02-09,08:14:00,6,161,139,11,4,7,100.28,15,120011502,11
2020-02-09,08:29:00,6,153,144,7,0,2,101.24,15,120011502,11
2020-02-09,08:44:00,6,212,201,8,2,1,104.48,15,120011502,11
2020-02-09,08:59:00,6,148,128,8,5,7,103.61,15,120011502,11
2020-02-09,09:14:00,6,191,185,5,0,1,102.98,15,120011502,11
2020-02-09,09:29:00,6,241,230,6,2,3,103.06,15,120011502,11
2020-02-09,09:44:00,6,287,267,9,2,9,103.91,15,120011502,11
2020-02-09,09:59:00,6,326,317,5,2,2,99.88,15,120011502,11
2020-02-09,10:14:00,6,336,323,8,2,3,97.45,15,120011502,11
2020-02-09,10:29:00,6,440,421,9,5,5,97.45,15,120011502,11
2020-02-09,10:44:00,6,565,548,10,4,3,94.61,15,120011502,11
2020-02-09,10:59:00,6,610,595,7,4,4,94.83,15,120011502,11
2020-02-09,11:14:00,6,623,588,18,8,9,98.93,15,120011502,11
2020-02-09,11:29:00,6,675,640,21,7,7,96.17,15,120011502,11
2020-02-09,11:44:00,6,663,621,26,5,11,95.13,15,120011502,11
2020-02-09,11:59:00,6,673,643,17,4,9,96.66,15,120011502,11
2020-02-09,12:14:00,6,718,703,5,8,2,97.77,15,120011502,11
2020-02-09,12:29:00,6,694,663,18,8,5,95.13,15,120011502,11
2020-02-09,12:44:00,6,700,660,27,9,4,93.54,15,120011502,11
2020-02-09,12:59:00,6,649,625,13,5,6,97.36,15,120011502,11
2020-02-09,13:14:00,6,653,619,17,6,11,97.63,15,120011502,11
2020-02-09,13:29:00,6,613,593,12,4,4,97.75,15,120011502,11
2020-02-09,13:44:00,6,634,597,18,3,16,99.14,15,120011502,11
2020-02-09,13:59:00,6,639,615,12,6,6,99.04,15,120011502,11
2020-02-09,14:14:00,6,605,572,20,5,8,99.86,15,120011502,11
2020-02-09,14:29:00,6,571,543,14,6,8,99.93,15,120011502,11
2020-02-09,14:44:00,6,603,569,17,10,7,95.05,15,120011502,11
2020-02-09,14:59:00,6,550,523,16,4,7,94.91,15,120011502,11
2020-02-09,15:14:00,6,501,478,7,11,5,100.05,15,120011502,11
2020-02-09,15:29:00,6,477,453,13,4,7,101.35,15,120011502,11
2020-02-09,15:44:00,6,490,469,11,3,7,101.11,15,120011502,11
2020-02-09,15:59:00,6,418,395,11,2,10,102.22,15,120011502,11
2020-02-09,16:14:00,6,426,398,14,6,8,102.47,15,120011502,11
2020-02-09,16:29:00,6,434,406,20,4,4,101.86,15,120011502,11
2020-02-09,16:44:00,6,378,358,14,1,5,100.90,15,120011502,11
2020-02-09,16:59:00,6,435,413,12,6,4,98.31,15,120011502,11
2020-02-09,17:14:00,6,330,317,9,2,2,101.25,15,120011502,11
2020-02-09,17:29:00,6,416,393,13,5,5,99.89,15,120011502,11
2020-02-09,17:44:00,6,328,311,12,1,4,97.96,15,120011502,11
2020-02-09,17:59:00,6,341,328,8,1,4,99.53,15,120011502,11
2020-02-09,18:14:00,6,326,315,6,5,0,100.98,15,120011502,11
2020-02-09,18:29:00,6,287,277,5,1,4,103.64,15,120011502,11
2020-02-09,18:44:00,6,249,232,8,1,8,103.80,15,120011502,11
2020-02-09,18:59:00,6,273,257,11,3,2,103.44,15,120011502,11
2020-02-09,19:14:00,6,249,242,2,2,3,103.90,15,120011502,11
2020-02-09,19:29:00,6,262,249,4,3,6,101.82,15,120011502,11
2020-02-09,19:44:00,6,192,180,6,0,6,105.40,15,120011502,11
2020-02-09,19:59:00,6,163,151,6,0,6,102.95,15,120011502,11
2020-02-09,20:14:00,6,175,163,4,4,4,104.41,15,120011502,11
2020-02-09,20:29:00,6,179,167,5,3,4,102.12,15,120011502,11
2020-02-09,20:44:00,6,176,169,5,0,2,102.45,15,120011502,11
2020-02-09,20:59:00,6,163,155,6,0,2,103.49,15,120011502,11
2020-02-09,21:14:00,6,110,103,4,0,3,105.62,15,120011502,11
2020-02-09,21:29:00,6,117,104,4,3,6,99.34,15,120011502,11
2020-02-09,21:44:00,6,97,90,3,1,3,101.71,15,120011502,11
2020-02-09,21:59:00,6,88,79,4,3,2,102.83,15,120011502,11
2020-02-09,22:14:00,6,63,56,3,1,3,101.73,15,120011502,11
2020-02-09,22:29:00,6,68,58,3,1,6,105.68,15,120011502,11
2020-02-09,22:44:00,6,42,39,1,1,1,110.26,15,120011502,11
2020-02-09,22:59:00,6,45,40,0,3,2,107.32,15,120011502,11
2020-02-09,23:14:00,6,53,46,1,3,3,103.75,15,120011502,11
2020-02-09,23:29:00,6,83,71,2,3,7,105.05,15,120011502,11
2020-02-09,23:44:00,6,55,49,0,0,6,100.61,15,120011502,11
2020-02-09,23:59:00,6,45,42,0,1,2,105.16,15,120011502,11
2020-02-10,00:14:00,0,37,32,1,1,3,100.96,15,120011502,11
2020-02-10,00:29:00,0,22,17,1,1,3,99.84,15,120011502,11
2020-02-10,00:44:00,0,18,14,0,0,4,104.90,15,120011502,11
2020-02-10,00:59:00,0,32,27,2,0,3,102.55,15,120011502,11
2020-02-10,01:14:00,0,17,16,1,0,0,105.22,15,120011502,11
2020-02-10,01:29:00,0,20,16,0,3,1,102.30,15,120011502,11
2020-02-10,01:44:00,0,11,9,0,0,2,104.58,15,120011502,11
2020-02-10,01:59:00,0,32,25,0,4,3,104.75,15,120011502,11
2020-02-10,02:14:00,0,15,14,1,0,0,111.21,15,120011502,11
2020-02-10,02:29:00,0,57,47,2,3,5,97.93,15,120011502,11
2020-02-10,02:44:00,0,22,15,2,1,4,100.21,15,120011502,11
2020-02-10,02:59:00,0,25,19,3,2,1,97.15,15,120011502,11
2020-02-10,03:14:00,0,27,17,3,3,4,100.75,15,120011502,11
2020-02-10,03:29:00,0,21,18,1,1,1,103.76,15,120011502,11
2020-02-10,03:44:00,0,29,19,2,1,7,100.65,15,120011502,11
2020-02-10,03:59:00,0,39,27,2,2,8,101.60,15,120011502,11
2020-02-10,04:14:00,0,45,31,1,4,9,99.36,15,120011502,11
2020-02-10,04:29:00,0,60,44,6,2,8,101.24,15,120011502,11
2020-02-10,04:44:00,0,66,47,6,1,12,103.73,15,120011502,11
2020-02-10,04:59:00,0,86,71,3,3,9,104.37,15,120011502,11
2020-02-10,05:14:00,0,113,93,9,2,9,101.04,15,120011502,11
2020-02-10,05:29:00,0,154,132,7,6,9,102.94,15,120011502,11
2020-02-10,05:44:00,0,229,201,9,2,17,102.77,15,120011502,11
2020-02-10,05:59:00,0,221,194,16,6,5,102.18,15,120011502,11
2020-02-10,06:14:00,0,333,296,20,7,10,102.15,15,120011502,11
2020-02-10,06:29:00,0,418,364,30,10,14,100.74,15,120011502,11
2020-02-10,06:44:00,0,593,530,37,11,15,95.06,15,120011502,11
2020-02-10,06:59:00,0,709,637,54,10,8,89.31,15,120011502,11
2020-02-10,07:14:00,0,882,806,51,15,10,76.81,15,120011502,11
2020-02-10,07:29:00,0,799,738,36,14,11,73.91,15,120011502,11
2020-02-10,07:44:00,0,831,741,55,23,12,66.77,15,120011502,11
2020-02-10,07:59:00,0,797,732,39,16,10,71.93,15,120011502,11
2020-02-10,08:14:00,0,805,733,36,22,14,77.24,15,120011502,11
2020-02-10,08:29:00,0,649,591,30,19,9,90.41,15,120011502,11
2020-02-10,08:44:00,0,625,575,26,16,8,93.30,15,120011502,11
2020-02-10,08:59:00,0,557,499,29,16,13,94.47,15,120011502,11
2020-02-10,09:14:00,0,607,535,30,24,18,91.50,15,120011502,11
2020-02-10,09:29:00,0,770,665,52,37,16,84.68,15,120011502,11
2020-02-10,09:44:00,0,739,614,56,46,23,84.18,15,120011502,11
2020-02-10,09:59:00,0,692,569,62,42,19,82.97,15,120011502,11
2020-02-10,10:14:00,0,731,616,57,36,22,87.28,15,120011502,11
2020-02-10,10:29:00,0,605,509,40,36,20,94.28,15,120011502,11
2020-02-10,10:44:00,0,596,493,43,36,24,92.31,15,120011502,11
2020-02-10,10:59:00,0,613,489,51,50,23,91.68,15,120011502,11
2020-02-10,11:14:00,0,609,498,47,41,23,91.17,15,120011502,11
2020-02-10,11:29:00,0,581,485,46,32,18,94.35,15,120011502,11
2020-02-10,11:44:00,0,678,584,46,27,21,88.66,15,120011502,11
2020-02-10,11:59:00,0,624,533,33,34,24,93.15,15,120011502,11
2020-02-10,12:14:00,0,651,553,47,28,23,93.34,15,120011502,11
2020-02-10,12:29:00,0,674,565,47,31,31,91.10,15,120011502,11
2020-02-10,12:44:00,0,578,472,44,37,25,95.66,15,120011502,11
2020-02-10,12:59:00,0,616,508,51,40,17,93.45,15,120011502,11
2020-02-10,13:14:00,0,564,442,48,43,31,92.07,15,120011502,11
2020-02-10,13:29:00,0,643,516,59,44,24,93.66,15,120011502,11
2020-02-10,13:44:00,0,619,504,59,40,16,93.31,15,120011502,11
2020-02-10,13:59:00,0,538,418,49,42,29,92.39,15,120011502,11
2020-02-10,14:14:00,0,546,424,53,39,30,94.19,15,120011502,11
2020-02-10,14:29:00,0,612,488,49,48,27,92.67,15,120011502,11
2020-02-10,14:44:00,0,591,467,55,44,25,92.86,15,120011502,11
2020-02-10,14:59:00,0,600,472,63,37,28,90.89,15,120011502,11
2020-02-10,15:14:00,0,634,514,56,40,24,90.57,15,120011502,11
2020-02-10,15:29:00,0,705,585,56,48,16,90.89,15,120011502,11
2020-02-10,15:44:00,0,708,577,72,37,22,88.25,15,120011502,11
2020-02-10,15:59:00,0,704,587,62,31,24,90.16,15,120011502,11
2020-02-10,16:14:00,0,797,694,42,41,20,85.72,15,120011502,11
2020-02-10,16:29:00,0,835,746,53,26,10,85.51,15,120011502,11
2020-02-10,16:44:00,0,763,679,41,27,16,86.17,15,120011502,11
2020-02-10,16:59:00,0,776,703,43,17,13,84.55,15,120011502,11
2020-02-10,17:14:00,0,711,648,27,20,16,87.36,15,120011502,11
2020-02-10,17:29:00,0,691,642,24,9,16,80.54,15,120011502,11
2020-02-10,17:44:00,0,681,622,33,11,15,85.72,15,120011502,11
2020-02-10,17:59:00,0,659,614,27,7,11,85.48,15,120011502,11
2020-02-10,18:14:00,0,617,582,15,5,15,91.17,15,120011502,11
2020-02-10,18:29:00,0,550,522,12,4,12,94.56,15,120011502,11
2020-02-10,18:44:00,0,450,423,15,4,8,94.62,15,120011502,11
2020-02-10,18:59:00,0,352,322,11,6,13,97.59,15,120011502,11
2020-02-10,19:14:00,0,331,301,15,4,11,99.59,15,120011502,11
2020-02-10,19:29:00,0,293,270,15,4,4,98.19,15,120011502,11
2020-02-10,19:44:00,0,243,226,8,3,6,101.82,15,120011502,11
2020-02-10,19:59:00,0,223,204,11,3,5,98.39,15,120011502,11
2020-02-10,20:14:00,0,254,239,5,4,6,98.42,15,120011502,11
2020-02-10,20:29:00,0,230,216,5,2,7,99.09,15,120011502,11
2020-02-10,20:44:00,0,201,187,4,4,6,101.79,15,120011502,11
2020-02-10,20:59:00,0,184,164,7,3,10,100.98,15,120011502,11
2020-02-10,21:14:00,0,172,162,7,0,3,101.64,15,120011502,11
2020-02-10,21:29:00,0,162,147,5,2,8,100.52,15,120011502,11
2020-02-10,21:44:00,0,131,117,7,3,4,98.93,15,120011502,11
2020-02-10,21:59:00,0,178,171,4,0,3,100.64,15,120011502,11
2020-02-10,22:14:00,0,120,117,1,0,2,101.01,15,120011502,11
2020-02-10,22:29:00,0,117,107,1,1,8,99.06,15,120011502,11
2020-02-10,22:44:00,0,94,87,2,1,4,99.16,15,120011502,11
2020-02-10,22:59:00,0,97,83,2,4,8,98.76,15,120011502,11
2020-02-10,23:14:00,0,61,52,4,0,5,99.99,15,120011502,11
2020-02-10,23:29:00,0,44,32,0,4,8,98.02,15,120011502,11
2020-02-10,23:44:00,0,39,24,4,3,8,96.58,15,120011502,11
2020-02-10,23:59:00,0,46,40,1,1,4,100.33,15,120011502,11
2020-02-11,00:14:00,1,44,33,3,3,5,98.01,15,120011502,11
2020-02-11,00:29:00,1,33,23,2,1,7,99.12,15,120011502,11
2020-02-11,00:44:00,1,23,18,2,2,1,97.99,15,120011502,11
2020-02-11,00:59:00,1,19,12,1,1,5,95.41,15,120011502,11
2020-02-11,01:14:00,1,18,13,2,1,2,103.18,15,120011502,11
2020-02-11,01:29:00,1,12,7,0,3,2,91.24,15,120011502,11
2020-02-11,01:44:00,1,14,6,1,2,5,95.21,15,120011502,11
2020-02-11,01:59:00,1,17,8,2,3,4,96.10,15,120011502,11
2020-02-11,02:14:00,1,17,13,1,1,2,103.06,15,120011502,11
2020-02-11,02:29:00,1,19,8,3,5,3,93.64,15,120011502,11
2020-02-11,02:44:00,1,20,19,0,0,1,101.97,15,120011502,11
2020-02-11,02:59:00,1,20,13,2,2,3,99.87,15,120011502,11
2020-02-11,03:14:00,1,19,13,3,0,3,97.69,15,120011502,11
2020-02-11,03:29:00,1,20,13,1,3,3,96.57,15,120011502,11
2020-02-11,03:44:00,1,31,19,5,1,6,94.46,15,120011502,11
2020-02-11,03:59:00,1,38,24,6,5,3,97.85,15,120011502,11
2020-02-11,04:14:00,1,34,26,0,0,8,98.03,15,120011502,11
2020-02-11,04:29:00,1,51,32,6,7,6,96.08,15,120011502,11
2020-02-11,04:44:00,1,61,48,6,1,6,99.98,15,120011502,11
2020-02-11,04:59:00,1,78,60,8,5,5,99.37,15,120011502,11
2020-02-11,05:14:00,1,112,84,8,6,14,98.13,15,120011502,11
2020-02-11,05:29:00,1,130,101,9,7,13,97.94,15,120011502,11
2020-02-11,05:44:00,1,190,166,9,5,10,101.90,15,120011502,11
2020-02-11,05:59:00,1,226,194,15,2,15,102.22,15,120011502,11
2020-02-11,06:14:00,1,262,226,18,7,11,100.27,15,120011502,11
2020-02-11,06:29:00,1,352,310,23,13,6,101.06,15,120011502,11
2020-02-11,06:44:00,1,576,516,31,16,13,95.42,15,120011502,11
2020-02-11,06:59:00,1,717,635,52,16,14,88.57,15,120011502,11
2020-02-11,07:14:00,1,817,743,49,14,11,81.59,15,120011502,11
2020-02-11,07:29:00,1,792,712,53,18,9,66.66,15,120011502,11
2020-02-11,07:44:00,1,692,621,38,19,14,37.29,15,120011502,11
2020-02-11,07:59:00,1,800,731,39,19,11,64.35,15,120011502,11
2020-02-11,08:14:00,1,832,768,33,18,13,79.52,15,120011502,11
2020-02-11,08:29:00,1,848,777,41,18,12,81.03,15,120011502,11
2020-02-11,08:44:00,1,880,785,54,26,15,78.59,15,120011502,11
2020-02-11,08:59:00,1,741,646,34,37,24,87.61,15,120011502,11
2020-02-11,09:14:00,1,631,529,49,34,19,90.83,15,120011502,11
2020-02-11,09:29:00,1,699,608,47,24,20,84.40,15,120011502,11
2020-02-11,09:44:00,1,627,535,26,40,26,87.76,15,120011502,11
2020-02-11,09:59:00,1,616,525,39,31,21,88.25,15,120011502,11
2020-02-11,10:14:00,1,534,438,37,34,25,90.40,15,120011502,11
2020-02-11,10:29:00,1,572,474,36,44,18,91.35,15,120011502,11
2020-02-11,10:44:00,1,557,461,48,19,29,92.28,15,120011502,11
2020-02-11,10:59:00,1,551,452,36,44,19,92.79,15,120011502,11
2020-02-11,11:14:00,1,599,483,49,45,22,92.99,15,120011502,11
2020-02-11,11:29:00,1,584,480,51,37,16,91.41,15,120011502,11
2020-02-11,11:44:00,1,599,501,45,35,18,93.10,15,120011502,11
2020-02-11,11:59:00,1,617,497,54,36,30,92.03,15,120011502,11
2020-02-11,12:14:00,1,601,511,51,23,16,91.74,15,120011502,11
2020-02-11,12:29:00,1,566,444,66,33,23,91.53,15,120011502,11
2020-02-11,12:44:00,1,612,505,44,36,27,89.53,15,120011502,11
2020-02-11,12:59:00,1,681,556,63,43,19,90.20,15,120011502,11
2020-02-11,13:14:00,1,589,462,46,52,29,91.98,15,120011502,11
2020-02-11,13:29:00,1,567,444,46,45,32,90.48,15,120011502,11
2020-02-11,13:44:00,1,555,431,54,47,23,91.30,15,120011502,11
2020-02-11,13:59:00,1,557,442,53,43,19,90.62,15,120011502,11
2020-02-11,14:14:00,1,563,444,57,41,21,92.01,15,120011502,11
2020-02-11,14:29:00,1,638,505,54,47,32,88.79,15,120011502,11
2020-02-11,14:44:00,1,575,460,57,38,20,91.00,15,120011502,11
2020-02-11,14:59:00,1,667,522,57,58,30,87.28,15,120011502,11
2020-02-11,15:14:00,1,665,533,76,36,20,90.17,15,120011502,11
2020-02-11,15:29:00,1,659,534,64,36,25,84.77,15,120011502,11
2020-02-11,15:44:00,1,713,569,74,47,23,80.03,15,120011502,11
2020-02-11,15:59:00,1,745,619,67,41,18,83.94,15,120011502,11
2020-02-11,16:14:00,1,775,653,62,38,22,81.52,15,120011502,11
2020-02-11,16:29:00,1,768,689,50,16,13,79.20,15,120011502,11
2020-02-11,16:44:00,1,761,683,46,20,12,75.35,15,120011502,11
2020-02-11,16:59:00,1,798,727,32,23,16,71.64,15,120011502,11
2020-02-11,17:14:00,1,731,658,38,15,20,78.15,15,120011502,11
2020-02-11,17:29:00,1,695,629,25,16,25,81.50,15,120011502,11
2020-02-11,17:44:00,1,709,661,20,12,16,83.11,15,120011502,11
2020-02-11,17:59:00,1,656,616,18,6,16,82.55,15,120011502,11
2020-02-11,18:14:00,1,644,594,27,8,15,84.87,15,120011502,11
2020-02-11,18:29:00,1,587,552,18,5,12,88.21,15,120011502,11
2020-02-11,18:44:00,1,484,447,18,9,10,91.17,15,120011502,11
2020-02-11,18:59:00,1,430,398,9,9,14,93.06,15,120011502,11
2020-02-11,19:14:00,1,330,309,8,3,10,97.13,15,120011502,11
2020-02-11,19:29:00,1,285,265,7,4,9,97.51,15,120011502,11
2020-02-11,19:44:00,1,243,222,6,7,8,99.08,15,120011502,11
2020-02-11,19:59:00,1,238,220,10,3,5,98.71,15,120011502,11
2020-02-11,20:14:00,1,280,256,15,2,7,97.46,15,120011502,11
2020-02-11,20:29:00,1,271,255,7,4,5,97.26,15,120011502,11
2020-02-11,20:44:00,1,186,175,7,2,2,98.76,15,120011502,11
2020-02-11,20:59:00,1,174,163,6,2,3,99.02,15,120011502,11
2020-02-11,21:14:00,1,150,136,6,2,6,98.49,15,120011502,11
2020-02-11,21:29:00,1,206,192,5,3,6,98.64,15,120011502,11
2020-02-11,21:44:00,1,119,114,1,1,3,97.63,15,120011502,11
2020-02-11,21:59:00,1,111,104,2,2,3,99.75,15,120011502,11
2020-02-11,22:14:00,1,135,126,4,0,5,101.82,15,120011502,11
2020-02-11,22:29:00,1,94,85,0,3,6,100.04,15,120011502,11
2020-02-11,22:44:00,1,51,44,1,1,5,103.37,15,120011502,11
2020-02-11,22:59:00,1,53,45,1,1,6,99.20,15,120011502,11
2020-02-11,23:14:00,1,80,70,4,3,3,101.91,15,120011502,11
2020-02-11,23:29:00,1,65,54,2,3,6,97.72,15,120011502,11
2020-02-11,23:44:00,1,43,29,4,3,7,97.79,15,120011502,11
2020-02-11,23:59:00,1,24,17,0,4,3,93.06,15,120011502,11
2020-02-12,00:14:00,2,53,45,2,1,5,100.11,15,120011502,11
2020-02-12,00:29:00,2,41,28,4,6,3,93.30,15,120011502,11
2020-02-12,00:44:00,2,32,25,2,0,5,95.18,15,120011502,11
2020-02-12,00:59:00,2,21,17,1,0,3,98.86,15,120011502,11
2020-02-12,01:14:00,2,23,15,2,1,5,99.20,15,120011502,11
2020-02-12,01:29:00,2,27,18,0,5,4,99.21,15,120011502,11
2020-02-12,01:44:00,2,17,14,0,1,2,97.59,15,120011502,11
2020-02-12,01:59:00,2,12,10,1,1,0,100.98,15,120011502,11
2020-02-12,02:14:00,2,17,11,2,0,4,98.54,15,120011502,11
2020-02-12,02:29:00,2,50,37,3,4,6,94.48,15,120011502,11
2020-02-12,02:44:00,2,32,28,2,0,2,95.10,15,120011502,11
2020-02-12,02:59:00,2,31,20,5,2,4,95.87,15,120011502,11
2020-02-12,03:14:00,2,14,8,1,0,5,98.34,15,120011502,11
2020-02-12,03:29:00,2,26,19,2,2,3,98.43,15,120011502,11
2020-02-12,03:44:00,2,36,23,3,4,6,95.98,15,120011502,11
2020-02-12,03:59:00,2,34,28,3,2,1,99.03,15,120011502,11
2020-02-12,04:14:00,2,35,24,2,2,7,98.36,15,120011502,11
2020-02-12,04:29:00,2,36,24,3,3,6,97.77,15,120011502,11
2020-02-12,04:44:00,2,53,49,1,1,2,104.69,15,120011502,11
2020-02-12,04:59:00,2,60,49,2,1,8,101.96,15,120011502,11
2020-02-12,05:14:00,2,85,71,5,1,8,100.10,15,120011502,11
2020-02-12,05:29:00,2,133,113,9,3,8,100.88,15,120011502,11
2020-02-12,05:44:00,2,206,173,15,8,10,102.62,15,120011502,11
2020-02-12,05:59:00,2,227,198,10,9,10,102.51,15,120011502,11
2020-02-12,06:14:00,2,266,221,28,9,8,102.68,15,120011502,11
2020-02-12,06:29:00,2,378,335,22,9,12,101.49,15,120011502,11
2020-02-12,06:44:00,2,566,492,43,12,19,96.55,15,120011502,11
2020-02-12,06:59:00,2,691,620,42,13,16,91.48,15,120011502,11
2020-02-12,07:14:00,2,830,744,62,12,12,80.03,15,120011502,11
2020-02-12,07:29:00,2,865,785,51,16,13,68.87,15,120011502,11
2020-02-12,07:44:00,2,754,687,41,15,11,36.62,15,120011502,11
2020-02-12,07:59:00,2,845,760,44,22,19,73.19,15,120011502,11
2020-02-12,08:14:00,2,865,784,40,27,14,78.99,15,120011502,11
2020-02-12,08:29:00,2,816,755,33,18,10,86.72,15,120011502,11
2020-02-12,08:44:00,2,802,697,51,33,21,86.48,15,120011502,11
2020-02-12,08:59:00,2,671,572,40,31,28,87.06,15,120011502,11
2020-02-12,09:14:00,2,630,544,40,28,18,91.47,15,120011502,11
2020-02-12,09:29:00,2,685,578,50,36,21,90.48,15,120011502,11
2020-02-12,09:44:00,2,629,527,50,28,24,91.76,15,120011502,11
2020-02-12,09:59:00,2,600,507,43,29,21,91.73,15,120011502,11
2020-02-12,10:14:00,2,583,462,47,47,27,91.44,15,120011502,11
2020-02-12,10:29:00,2,527,437,38,35,17,95.04,15,120011502,11
2020-02-12,10:44:00,2,593,478,38,44,33,92.49,15,120011502,11
2020-02-12,10:59:00,2,564,457,36,46,25,93.17,15,120011502,11
2020-02-12,11:14:00,2,601,493,40,42,26,92.00,15,120011502,11
2020-02-12,11:29:00,2,577,491,34,31,21,95.63,15,120011502,11
2020-02-12,11:44:00,2,568,470,44,29,25,96.04,15,120011502,11
2020-02-12,11:59:00,2,622,501,53,44,24,92.74,15,120011502,11
2020-02-12,12:14:00,2,621,515,40,44,22,93.41,15,120011502,11
2020-02-12,12:29:00,2,622,516,49,33,24,91.75,15,120011502,11
2020-02-12,12:44:00,2,577,481,41,35,20,93.44,15,120011502,11
2020-02-12,12:59:00,2,590,493,45,38,14,94.46,15,120011502,11
2020-02-12,13:14:00,2,584,466,49,40,29,95.49,15,120011502,11
2020-02-12,13:29:00,2,559,462,47,33,17,93.66,15,120011502,11
2020-02-12,13:44:00,2,579,468,54,32,25,93.51,15,120011502,11
2020-02-12,13:59:00,2,570,453,57,42,18,94.56,15,120011502,11
2020-02-12,14:14:00,2,584,474,49,38,23,95.34,15,120011502,11
2020-02-12,14:29:00,2,631,507,47,52,25,92.20,15,120011502,11
2020-02-12,14:44:00,2,602,480,64,39,19,93.88,15,120011502,11
2020-02-12,14:59:00,2,612,500,47,34,31,92.04,15,120011502,11
